MACH,ALPHA_DEG,BETA_DEG,DELTA_ELEVON_L,DELTA_ELEVON_R,DELTA_RUDDER,CA,CN,CY,CLL,CM,CLN,XCP,ZCP
8.5,4,1,0.0,0.0,0.0,0.0474555,0.165553,-0.00955781,-0.000949056,-0.0318287,0.0142385,-2.19938,0.286557
8.5,4,2,0.0,0.0,0.0,0.0476137,0.16548,-0.0193557,-0.00191195,-0.0318261,0.0287889,-2.20561,0.286954
8.5,4,3,0.0,0.0,0.0,0.0478301,0.165339,-0.0294356,-0.0028813,-0.0318111,0.0438773,-2.21574,0.287581
8.5,4,4,0.0,0.0,0.0,0.0481253,0.165135,-0.0399371,-0.00385734,-0.0317782,0.059579,-2.22955,0.288438
8.5,4,5,0.0,0.0,0.0,0.0486432,0.164866,-0.0509417,-0.00482985,-0.0317459,0.0761376,-2.24653,0.289484
8.5,5,-6,0.0,0.0,0.0,0.0540148,0.190852,0.0628805,0.00591605,-0.0374023,-0.0940046,-2.2469,0.293121
8.5,5,-5,0.0,0.0,0.0,0.0525301,0.191132,0.0512573,0.00494328,-0.0374029,-0.0768288,-2.22803,0.291999
8.5,5,-4,0.0,0.0,0.0,0.0519566,0.191388,0.0402292,0.00395902,-0.0374247,-0.0603256,-2.21183,0.291029
8.5,5,-3,0.0,0.0,0.0,0.0516733,0.191562,0.0297223,0.00296892,-0.0374342,-0.044606,-2.19871,0.290244
8.5,5,-2,0.0,0.0,0.0,0.0514696,0.191675,0.0196157,0.0019842,-0.037437,-0.0294886,-2.18914,0.28967
8.5,5,-1,0.0,0.0,0.0,0.0512392,0.191778,0.00976461,0.00101006,-0.0374558,-0.0147628,-2.18321,0.289318
8.5,5,0,0.0,0.0,0.0,0.0505411,0.191825,8.06771e-05,2.16042e-05,-0.0374227,-0.000223353,-2.18119,0.289188
8.5,5,1,0.0,0.0,0.0,0.0512507,0.191773,-0.00959647,-0.000961043,-0.037461,0.0142532,-2.18316,0.289327
8.5,5,2,0.0,0.0,0.0,0.0512324,0.191692,-0.0194391,-0.00194149,-0.0374594,0.0288948,-2.18903,0.28969
8.5,5,3,0.0,0.0,0.0,0.0513886,0.191558,-0.0295478,-0.00292002,-0.0374511,0.0440087,-2.19854,0.290272
8.5,5,4,0.0,0.0,0.0,0.0516203,0.191361,-0.040065,-0.00390404,-0.03743,0.0597753,-2.21162,0.291069
8.5,5,5,0.0,0.0,0.0,0.0521351,0.191116,-0.0510939,-0.00488871,-0.0374065,0.0763089,-2.22778,0.292045
8.5,6,-6,0.0,0.0,0.0,0.0585439,0.218435,0.063162,0.0060046,-0.0433448,-0.0942628,-2.22946,0.295043
8.5,6,-5,0.0,0.0,0.0,0.0568137,0.218675,0.0515182,0.00503506,-0.043339,-0.077182,-2.21157,0.293983
8.5,6,-4,0.0,0.0,0.0,0.0560032,0.218885,0.0404439,0.00401949,-0.0433588,-0.0606456,-2.19629,0.293072
8.5,6,-3,0.0,0.0,0.0,0.0556876,0.219056,0.029893,0.00301884,-0.0433652,-0.0448952,-2.18398,0.29233
8.5,6,-2,0.0,0.0,0.0,0.055691,0.219135,0.0197459,0.00200288,-0.0433455,-0.0297772,-2.175,0.291798
8.5,6,-1,0.0,0.0,0.0,0.0553492,0.219253,0.00982401,0.00101962,-0.0433721,-0.0149514,-2.16942,0.291463
8.5,6,0,0.0,0.0,0.0,0.0546538,0.219309,7.64465e-05,2.93905e-05,-0.0433126,-0.000187191,-2.16755,0.291348
8.5,6,1,0.0,0.0,0.0,0.0555405,0.219261,-0.00965856,-0.000970744,-0.0433857,0.0144361,-2.16938,0.291472
8.5,6,2,0.0,0.0,0.0,0.0555227,0.219186,-0.0195634,-0.00197027,-0.0433853,0.0291644,-2.17489,0.291815
8.5,6,3,0.0,0.0,0.0,0.0555549,0.21905,-0.0297252,-0.00296845,-0.0433816,0.0443228,-2.18382,0.292357
8.5,6,4,0.0,0.0,0.0,0.055766,0.218856,-0.0402843,-0.00396607,-0.043366,0.0600813,-2.19609,0.293105
8.5,6,5,0.0,0.0,0.0,0.056405,0.218632,-0.0513659,-0.00497152,-0.0433428,0.0766223,-2.21133,0.294024
8.5,7,-6,0.0,0.0,0.0,0.0633477,0.247335,0.0635221,0.00610354,-0.0495813,-0.0946042,-2.21418,0.296519
8.5,7,-5,0.0,0.0,0.0,0.0613413,0.24752,0.0518392,0.00512176,-0.0495715,-0.0775149,-2.19732,0.295512
8.5,7,-4,0.0,0.0,0.0,0.0605491,0.247749,0.0407311,0.00411018,-0.0495817,-0.0610008,-2.18299,0.294649
8.5,7,-3,0.0,0.0,0.0,0.0600411,0.247905,0.0301121,0.0030809,-0.0495883,-0.0451382,-2.17148,0.293953
8.5,7,-2,0.0,0.0,0.0,0.0601854,0.247984,0.019905,0.00204196,-0.0495592,-0.0300361,-2.16311,0.29345
8.5,7,-1,0.0,0.0,0.0,0.0598268,0.248119,0.0099064,0.00104152,-0.0495952,-0.0151251,-2.15796,0.293142
8.5,7,0,0.0,0.0,0.0,0.0589547,0.248186,8.21479e-05,3.43705e-05,-0.0495264,-0.000272619,-2.15622,0.293031
8.5,7,1,0.0,0.0,0.0,0.0599891,0.248126,-0.00974052,-0.000987809,-0.0496022,0.0145542,-2.15791,0.293149
8.5,7,2,0.0,0.0,0.0,0.0599817,0.248048,-0.0197182,-0.00201488,-0.0496013,0.0293622,-2.16301,0.293466
8.5,7,3,0.0,0.0,0.0,0.06003,0.247911,-0.0299509,-0.0030407,-0.0495991,0.0446375,-2.17134,0.293976
8.5,7,4,0.0,0.0,0.0,0.0603869,0.247713,-0.040582,-0.00405584,-0.0495836,0.0604513,-2.18281,0.294679
8.5,7,5,0.0,0.0,0.0,0.0610027,0.247479,-0.0516876,-0.00506128,-0.0495716,0.076951,-2.19709,0.29555
8.5,8,-6,0.0,0.0,0.0,0.0683289,0.277594,0.0640047,0.00621063,-0.0561235,-0.0948367,-2.20101,0.297661
8.5,8,-5,0.0,0.0,0.0,0.0667335,0.277823,0.0522761,0.00525121,-0.0561143,-0.0779067,-2.1852,0.296699
8.5,8,-4,0.0,0.0,0.0,0.0658918,0.278048,0.0410952,0.00422567,-0.0561213,-0.0613567,-2.17182,0.295881
8.5,8,-3,0.0,0.0,0.0,0.0654523,0.278235,0.0303941,0.00317619,-0.0561348,-0.0454567,-2.16106,0.295221
8.5,8,-2,0.0,0.0,0.0,0.0653251,0.278327,0.0200886,0.00211141,-0.0561195,-0.030158,-2.15329,0.294747
8.5,8,-1,0.0,0.0,0.0,0.0650705,0.278436,0.0100151,0.00107463,-0.0561402,-0.0152694,-2.14855,0.294465
8.5,8,0,0.0,0.0,0.0,0.0638528,0.278494,8.57666e-05,4.14874e-05,-0.0560641,-0.000336078,-2.1469,0.294353
8.5,8,1,0.0,0.0,0.0,0.0649841,0.278417,-0.00984446,-0.00100891,-0.0561461,0.0146141,-2.14851,0.294472
8.5,8,2,0.0,0.0,0.0,0.0650148,0.278336,-0.0199131,-0.00207095,-0.0561437,0.029534,-2.15321,0.294761
8.5,8,3,0.0,0.0,0.0,0.0650624,0.27819,-0.0302296,-0.00312473,-0.0561477,0.0448872,-2.16093,0.295242
8.5,8,4,0.0,0.0,0.0,0.0655327,0.277992,-0.0409438,-0.00416683,-0.0561284,0.0607938,-2.17164,0.295909
8.5,8,5,0.0,0.0,0.0,0.0662376,0.277766,-0.0521207,-0.00519082,-0.0561184,0.077344,-2.18499,0.296732
8.5,9,-6,0.0,0.0,0.0,0.0745487,0.309367,0.0646284,0.00638576,-0.0630452,-0.0951241,-2.18973,0.298542
8.5,9,-5,0.0,0.0,0.0,0.0727979,0.309588,0.0528116,0.00540198,-0.063054,-0.0780726,-2.17493,0.297629
8.5,9,-4,0.0,0.0,0.0,0.0717074,0.309815,0.0415321,0.00436236,-0.06306,-0.0616392,-2.16245,0.296851
8.5,9,-3,0.0,0.0,0.0,0.071292,0.310017,0.0307318,0.00329165,-0.063075,-0.0457619,-2.15251,0.296228
8.5,9,-2,0.0,0.0,0.0,0.071464,0.310093,0.0203344,0.00218322,-0.0630413,-0.0304969,-2.14532,0.295781
8.5,9,-1,0.0,0.0,0.0,0.0709057,0.310218,0.0101244,0.00111576,-0.0630827,-0.0154339,-2.14092,0.295509
8.5,9,0,0.0,0.0,0.0,0.0686532,0.310281,8.63394e-05,4.40565e-05,-0.0629413,-0.000353447,-2.1394,0.295411
8.5,9,1,0.0,0.0,0.0,0.0709332,0.310202,-0.00995074,-0.0010435,-0.0630924,0.014728,-2.14087,0.295516
8.5,9,2,0.0,0.0,0.0,0.07081,0.310089,-0.0201412,-0.00214001,-0.0630873,0.02972,-2.14522,0.295794
8.5,9,3,0.0,0.0,0.0,0.0709574,0.309946,-0.0305801,-0.00322725,-0.0630921,0.0451613,-2.15238,0.296247
8.5,9,4,0.0,0.0,0.0,0.0714527,0.309751,-0.041392,-0.00430413,-0.0630743,0.0611009,-2.16229,0.296875
8.5,9,5,0.0,0.0,0.0,0.0726014,0.309544,-0.0526706,-0.00534345,-0.0630583,0.0776309,-2.17472,0.297654
8.5,10,-6,0.0,0.0,0.0,0.0801481,0.342584,0.0652735,0.00657618,-0.0703285,-0.0955239,-2.18014,0.299235
8.5,10,-5,0.0,0.0,0.0,0.0783826,0.342832,0.0533452,0.00555066,-0.0703391,-0.0783165,-2.16633,0.298367
8.5,10,-4,0.0,0.0,0.0,0.0773419,0.34308,0.0419907,0.00449661,-0.0703537,-0.0618209,-2.15474,0.29763
8.5,10,-3,0.0,0.0,0.0,0.0769742,0.343298,0.0310897,0.00339471,-0.0703701,-0.0458858,-2.14551,0.297041
8.5,10,-2,0.0,0.0,0.0,0.077212,0.343444,0.0205666,0.00227374,-0.0703459,-0.0305674,-2.13884,0.296615
8.5,10,-1,0.0,0.0,0.0,0.0769272,0.343567,0.0102467,0.00116411,-0.0703694,-0.0154728,-2.1348,0.296359
8.5,10,0,0.0,0.0,0.0,0.0736782,0.34361,8.46819e-05,3.94637e-05,-0.0701776,-0.000366721,-2.13341,0.296267
8.5,10,1,0.0,0.0,0.0,0.0766958,0.343533,-0.010071,-0.00108456,-0.070371,0.0148766,-2.13475,0.296366
8.5,10,2,0.0,0.0,0.0,0.0767699,0.343416,-0.0203834,-0.00220413,-0.0703687,0.0299136,-2.13875,0.296626
8.5,10,3,0.0,0.0,0.0,0.0768183,0.343245,-0.0309279,-0.00332031,-0.0703694,0.0453482,-2.14539,0.297055
8.5,10,4,0.0,0.0,0.0,0.07726,0.343007,-0.041839,-0.00442426,-0.0703419,0.0613077,-2.15458,0.297645
8.5,10,5,0.0,0.0,0.0,0.0782921,0.342788,-0.0531981,-0.00548757,-0.0703138,0.0778648,-2.16616,0.298381
9.0,-10,-6,0.0,0.0,0.0,0.029264,-0.153188,0.0706194,0.00926327,0.042642,-0.100115,-2.44849,0.177502
9.0,-10,-5,0.0,0.0,0.0,0.0285351,-0.152036,0.0576623,0.00772559,0.0423957,-0.0815871,-2.43417,0.173413
9.0,-10,-4,0.0,0.0,0.0,0.0279732,-0.151077,0.0453324,0.00618747,0.0421769,-0.0640756,-2.42167,0.169852
9.0,-10,-3,0.0,0.0,0.0,0.0275829,-0.150326,0.0335364,0.00465147,0.0419859,-0.0473965,-2.41134,0.166931
9.0,-10,-2,0.0,0.0,0.0,0.0274448,-0.149807,0.0221596,0.00311955,0.0418394,-0.0313514,-2.40364,0.164754
9.0,-10,-1,0.0,0.0,0.0,0.0272894,-0.149476,0.0110622,0.00157515,0.0417513,-0.0158272,-2.39883,0.163412
9.0,-10,0,0.0,0.0,0.0,0.0254672,-0.149404,0.000136699,3.54623e-05,0.0418449,-0.000121558,-2.39728,0.163002
9.0,-10,1,0.0,0.0,0.0,0.0271948,-0.14946,-0.0107894,-0.00149768,0.0417571,0.0154812,-2.39879,0.163411
9.0,-10,2,0.0,0.0,0.0,0.0273361,-0.14978,-0.0218835,-0.00303488,0.0418363,0.0310436,-2.40355,0.16475
9.0,-10,3,0.0,0.0,0.0,0.0277687,-0.150318,-0.0332747,-0.00457155,0.0419756,0.0470068,-2.41122,0.166922
9.0,-10,4,0.0,0.0,0.0,0.0281271,-0.151055,-0.0450696,-0.00610215,0.0421554,0.0637039,-2.42152,0.169843
9.0,-10,5,0.0,0.0,0.0,0.0285494,-0.151992,-0.0573807,-0.00763382,0.0423644,0.0813131,-2.43402,0.173407
9.0,-9,-6,0.0,0.0,0.0,0.0302915,-0.128417,0.0692219,0.00875473,0.0362415,-0.0985844,-2.45494,0.185387
9.0,-9,-5,0.0,0.0,0.0,0.0294581,-0.1273,0.0564707,0.00729371,0.0360113,-0.0802842,-2.43978,0.181226
9.0,-9,-4,0.0,0.0,0.0,0.028261,-0.126356,0.0443291,0.00583323,0.0358193,-0.0630888,-2.42642,0.177582
9.0,-9,-3,0.0,0.0,0.0,0.027941,-0.125636,0.032777,0.00438718,0.0356393,-0.0466627,-2.41537,0.174581
9.0,-9,-2,0.0,0.0,0.0,0.027778,-0.125122,0.0216446,0.00293968,0.0355053,-0.0309009,-2.40712,0.172345
9.0,-9,-1,0.0,0.0,0.0,0.0276861,-0.124818,0.0108041,0.00148733,0.0354175,-0.0155861,-2.40194,0.170955
9.0,-9,0,0.0,0.0,0.0,0.0254765,-0.124776,0.000132153,3.36885e-05,0.0355293,-0.000127157,-2.40035,0.170468
9.0,-9,1,0.0,0.0,0.0,0.0277618,-0.124824,-0.0105391,-0.00141947,0.0354054,0.0154007,-2.40194,0.170955
9.0,-9,2,0.0,0.0,0.0,0.0279423,-0.125122,-0.0213835,-0.00286551,0.0354894,0.0307376,-2.40706,0.172344
9.0,-9,3,0.0,0.0,0.0,0.0281501,-0.125631,-0.0325175,-0.00431402,0.0356168,0.0464571,-2.4153,0.174582
9.0,-9,4,0.0,0.0,0.0,0.0286725,-0.126341,-0.044086,-0.00575766,0.035798,0.0628393,-2.42632,0.177585
9.0,-9,5,0.0,0.0,0.0,0.0295188,-0.127257,-0.0562005,-0.00720223,0.0359781,0.0800461,-2.43964,0.181231
9.0,-8,-6,0.0,0.0,0.0,0.0297189,-0.104652,0.067759,0.00825155,0.030226,-0.0973623,-2.45965,0.194218
9.0,-8,-5,0.0,0.0,0.0,0.0288871,-0.103578,0.0552329,0.00686629,0.0300026,-0.0792508,-2.44358,0.190057
9.0,-8,-4,0.0,0.0,0.0,0.0281058,-0.102704,0.0433434,0.00549112,0.0298075,-0.0621714,-2.42944,0.186402
9.0,-8,-3,0.0,0.0,0.0,0.0277998,-0.102016,0.0320289,0.00412891,0.0296347,-0.045975,-2.41765,0.183376
9.0,-8,-2,0.0,0.0,0.0,0.0276325,-0.101521,0.0211433,0.00276737,0.0295029,-0.0304553,-2.40876,0.181111
9.0,-8,-1,0.0,0.0,0.0,0.0275279,-0.101227,0.0105613,0.00140211,0.0294244,-0.0153721,-2.40331,0.1797
9.0,-8,0,0.0,0.0,0.0,0.0256827,-0.101188,0.000125922,3.13385e-05,0.0295099,-0.000121381,-2.40146,0.179206
9.0,-8,1,0.0,0.0,0.0,0.0272653,-0.10123,-0.0102971,-0.00133341,0.0294433,0.0150987,-2.40319,0.179695
9.0,-8,2,0.0,0.0,0.0,0.0274057,-0.101522,-0.0208747,-0.00269203,0.0295195,0.030195,-2.4087,0.181113
9.0,-8,3,0.0,0.0,0.0,0.0276066,-0.102005,-0.0317546,-0.00404735,0.0296447,0.0457283,-2.41753,0.18338
9.0,-8,4,0.0,0.0,0.0,0.0280867,-0.102682,-0.0430776,-0.00540468,0.0298187,0.0619063,-2.42928,0.186408
9.0,-8,5,0.0,0.0,0.0,0.0285039,-0.103552,-0.0549277,-0.00676845,0.0300129,0.079039,-2.44344,0.19007
9.0,-7,-6,0.0,0.0,0.0,0.0283932,-0.0816681,0.0663264,0.00775256,0.0245275,-0.0961467,-2.46171,0.204048
9.0,-7,-5,0.0,0.0,0.0,0.027589,-0.0806521,0.0540208,0.00644705,0.0243168,-0.0781941,-2.44475,0.199987
9.0,-7,-4,0.0,0.0,0.0,0.0269397,-0.0798246,0.0423656,0.00515366,0.0241334,-0.0612528,-2.42964,0.196394
9.0,-7,-3,0.0,0.0,0.0,0.0265995,-0.0791722,0.0312813,0.00386902,0.0239701,-0.0452235,-2.41705,0.193415
9.0,-7,-2,0.0,0.0,0.0,0.0263629,-0.0787016,0.0206365,0.00259249,0.0238544,-0.0298627,-2.40759,0.191181
9.0,-7,-1,0.0,0.0,0.0,0.0262162,-0.0784236,0.0103012,0.00131759,0.0237827,-0.014951,-2.40178,0.189798
9.0,-7,0,0.0,0.0,0.0,0.0256115,-0.0783592,0.000123862,3.48954e-05,0.0237878,-9.54114e-05,-2.39977,0.189292
9.0,-7,1,0.0,0.0,0.0,0.0262644,-0.0784335,-0.0100506,-0.00124993,0.023778,0.0146976,-2.40173,0.189801
9.0,-7,2,0.0,0.0,0.0,0.0264939,-0.0787137,-0.0203875,-0.00251868,0.0238452,0.0296189,-2.40744,0.19118
9.0,-7,3,0.0,0.0,0.0,0.0267173,-0.0791691,-0.0310337,-0.00379054,0.0239638,0.0450092,-2.4169,0.19342
9.0,-7,4,0.0,0.0,0.0,0.0271937,-0.0798071,-0.0421285,-0.00506797,0.0241287,0.0610365,-2.42945,0.196404
9.0,-7,5,0.0,0.0,0.0,0.0277157,-0.0806348,-0.0537686,-0.00635591,0.0243141,0.0779861,-2.44447,0.199997
9.0,-6,-6,0.0,0.0,0.0,0.028718,-0.0594141,0.0651651,0.00734118,0.0190217,-0.0949754,-2.45991,0.214574
9.0,-6,-5,0.0,0.0,0.0,0.0278714,-0.0584657,0.0530348,0.00610351,0.0188273,-0.0772239,-2.44199,0.210706
9.0,-6,-4,0.0,0.0,0.0,0.0273184,-0.0576865,0.0415679,0.00488007,0.0186521,-0.0604562,-2.42601,0.207276
9.0,-6,-3,0.0,0.0,0.0,0.0270188,-0.0570777,0.0306792,0.00366445,0.0185046,-0.0446077,-2.41261,0.204415
9.0,-6,-2,0.0,0.0,0.0,0.0267869,-0.0566402,0.0202292,0.002455,0.0183975,-0.0294537,-2.40249,0.202266
9.0,-6,-1,0.0,0.0,0.0,0.0265504,-0.0563679,0.0100873,0.00125278,0.0183322,-0.0147291,-2.39632,0.200949
9.0,-6,0,0.0,0.0,0.0,0.0257501,-0.0562772,0.000121048,3.54723e-05,0.0183499,-0.000117965,-2.3941,0.200445
9.0,-6,1,0.0,0.0,0.0,0.0266845,-0.056377,-0.00985073,-0.00118721,0.018324,0.0144751,-2.39624,0.200952
9.0,-6,2,0.0,0.0,0.0,0.0268766,-0.0566328,-0.0199901,-0.00238475,0.0183907,0.0291785,-2.40237,0.202274
9.0,-6,3,0.0,0.0,0.0,0.027153,-0.0570669,-0.0304426,-0.0035834,0.0184961,0.0444032,-2.41244,0.204429
9.0,-6,4,0.0,0.0,0.0,0.0277345,-0.0576731,-0.041352,-0.00478503,0.0186551,0.0602921,-2.42573,0.20729
9.0,-6,5,0.0,0.0,0.0,0.0282939,-0.058441,-0.0528138,-0.00600516,0.0188272,0.0770384,-2.4417,0.210728
9.0,-5,-6,0.0,0.0,0.0,0.029728,-0.0378002,0.0641421,0.00696403,0.0137121,-0.0939977,-2.4536,0.225507
9.0,-5,-5,0.0,0.0,0.0,0.0287217,-0.036901,0.0521596,0.00578901,0.01353,-0.0763899,-2.43465,0.221917
9.0,-5,-4,0.0,0.0,0.0,0.0281267,-0.0361766,0.0408595,0.0046313,0.0133727,-0.0598083,-2.41772,0.218725
9.0,-5,-3,0.0,0.0,0.0,0.0278508,-0.0356159,0.0301395,0.00347908,0.0132386,-0.044087,-2.40352,0.216065
9.0,-5,-2,0.0,0.0,0.0,0.0276224,-0.0352101,0.0198683,0.0023314,0.0131541,-0.0290923,-2.39277,0.214056
9.0,-5,-1,0.0,0.0,0.0,0.0273291,-0.0349569,0.00990236,0.00119094,0.0130907,-0.0145488,-2.38619,0.212826
9.0,-5,0,0.0,0.0,0.0,0.0266008,-0.0348691,0.000114409,3.67149e-05,0.0131076,-0.000110105,-2.38387,0.212366
9.0,-5,1,0.0,0.0,0.0,0.0274102,-0.0349559,-0.00967488,-0.00112001,0.0130917,0.0143318,-2.38611,0.212833
9.0,-5,2,0.0,0.0,0.0,0.0277048,-0.0351985,-0.0196352,-0.00225822,0.0131443,0.0288388,-2.39264,0.214071
9.0,-5,3,0.0,0.0,0.0,0.0280565,-0.035611,-0.0299173,-0.00339054,0.0132446,0.0439086,-2.40333,0.216086
9.0,-5,4,0.0,0.0,0.0,0.0285653,-0.0361629,-0.0406541,-0.00453544,0.0133829,0.0596032,-2.41744,0.218751
9.0,-5,5,0.0,0.0,0.0,0.0291388,-0.0368731,-0.0519532,-0.00569559,0.01354,0.0761908,-2.43435,0.221952
9.0,-4,-6,0.0,0.0,0.0,0.0308693,-0.0165801,0.0632326,0.00663555,0.00859321,-0.0930015,-2.44239,0.236469
9.0,-4,-5,0.0,0.0,0.0,0.0298029,-0.015752,0.0513971,0.00550833,0.0084408,-0.075585,-2.42242,0.233225
9.0,-4,-4,0.0,0.0,0.0,0.0291591,-0.0150772,0.0402385,0.00440522,0.00829729,-0.0591207,-2.40455,0.230339
9.0,-4,-3,0.0,0.0,0.0,0.0288263,-0.0145688,0.0296667,0.00330942,0.008176,-0.0435616,-2.38955,0.227926
9.0,-4,-2,0.0,0.0,0.0,0.0287678,-0.0142149,0.0195564,0.00220825,0.00810602,-0.0287597,-2.37818,0.226108
9.0,-4,-1,0.0,0.0,0.0,0.02839,-0.0139663,0.00974234,0.00112962,0.00803755,-0.0143233,-2.37118,0.224991
9.0,-4,0,0.0,0.0,0.0,0.0278134,-0.0138877,0.000107708,3.30901e-05,0.00804969,-0.00015216,-2.36873,0.224572
9.0,-4,1,0.0,0.0,0.0,0.0284435,-0.0139669,-0.00952118,-0.00106347,0.00803389,0.0140928,-2.37107,0.224996
9.0,-4,2,0.0,0.0,0.0,0.0287567,-0.0141937,-0.0193286,-0.00214046,0.00809716,0.0285035,-2.37799,0.226123
9.0,-4,3,0.0,0.0,0.0,0.0291384,-0.0145683,-0.029457,-0.0032226,0.00817528,0.0433815,-2.3893,0.227952
9.0,-4,4,0.0,0.0,0.0,0.0296778,-0.0150794,-0.0400396,-0.00432054,0.00829045,0.0589058,-2.40427,0.230374
9.0,-4,5,0.0,0.0,0.0,0.0301095,-0.0157099,-0.0511832,-0.00542907,0.0084343,0.0753598,-2.42211,0.233272
9.0,-3,-6,0.0,0.0,0.0,0.0319807,0.00438753,0.0624229,0.00634896,0.00363564,-0.0921786,-2.42632,0.247041
9.0,-3,-5,0.0,0.0,0.0,0.0308736,0.00513431,0.0507248,0.00526122,0.00351942,-0.0749537,-2.40535,0.244169
9.0,-3,-4,0.0,0.0,0.0,0.0300902,0.00576472,0.0396894,0.00421048,0.00338874,-0.0585749,-2.3866,0.241618
9.0,-3,-3,0.0,0.0,0.0,0.0297464,0.00622602,0.0292552,0.0031603,0.00328255,-0.0431333,-2.37089,0.239485
9.0,-3,-2,0.0,0.0,0.0,0.0296864,0.00653505,0.0192844,0.00210792,0.00322031,-0.0284911,-2.35889,0.237897
9.0,-3,-1,0.0,0.0,0.0,0.0293033,0.00676456,0.00959736,0.0010757,0.0031545,-0.0141526,-2.35161,0.236896
9.0,-3,0,0.0,0.0,0.0,0.0287911,0.00684511,0.000104244,3.15501e-05,0.00316904,-0.000134117,-2.34904,0.236527
9.0,-3,1,0.0,0.0,0.0,0.0293957,0.00676399,-0.00938793,-0.00101012,0.00315466,0.0139193,-2.35153,0.236907
9.0,-3,2,0.0,0.0,0.0,0.0297431,0.00654886,-0.0190728,-0.00203658,0.00321526,0.0282667,-2.35873,0.237922
9.0,-3,3,0.0,0.0,0.0,0.030064,0.00622195,-0.029053,-0.00307872,0.00327495,0.0429523,-2.37067,0.239525
9.0,-3,4,0.0,0.0,0.0,0.0305001,0.00578352,-0.0394953,-0.00413404,0.00337476,0.0583134,-2.38635,0.241666
9.0,-3,5,0.0,0.0,0.0,0.030991,0.00520346,-0.0505059,-0.00519381,0.00350074,0.0746754,-2.40507,0.244229
9.0,-2,-6,0.0,0.0,0.0,0.0335292,0.0253514,0.0617594,0.00612863,-0.0012353,-0.0914076,-2.40599,0.256832
9.0,-2,-5,0.0,0.0,0.0,0.0323639,0.0260159,0.0501833,0.00506814,-0.00130495,-0.0744212,-2.38421,0.254336
9.0,-2,-4,0.0,0.0,0.0,0.0315492,0.0265825,0.0392557,0.00405232,-0.00141382,-0.0581703,-2.36475,0.252116
9.0,-2,-3,0.0,0.0,0.0,0.0311755,0.0269963,0.0289259,0.00304483,-0.00151106,-0.0428127,-2.34845,0.250265
9.0,-2,-2,0.0,0.0,0.0,0.0312093,0.0272571,0.0190645,0.00203137,-0.00156164,-0.0282705,-2.33612,0.248891
9.0,-2,-1,0.0,0.0,0.0,0.0308067,0.027472,0.00948435,0.00103492,-0.00162128,-0.0140364,-2.32851,0.248026
9.0,-2,0,0.0,0.0,0.0,0.0302639,0.0275513,9.92768e-05,2.98816e-05,-0.00160183,-0.000121756,-2.32585,0.247706
9.0,-2,1,0.0,0.0,0.0,0.0309062,0.0274676,-0.00928653,-0.000972981,-0.00161774,0.0138141,-2.32842,0.248041
9.0,-2,2,0.0,0.0,0.0,0.0312406,0.0272713,-0.0188593,-0.00196183,-0.00156882,0.0280514,-2.33589,0.248913
9.0,-2,3,0.0,0.0,0.0,0.0314229,0.0270047,-0.0287262,-0.00297474,-0.00153143,0.0425819,-2.34823,0.250308
9.0,-2,4,0.0,0.0,0.0,0.0319385,0.0266098,-0.0390679,-0.00398431,-0.0014338,0.0578798,-2.36449,0.252172
9.0,-2,5,0.0,0.0,0.0,0.0323594,0.0260877,-0.0499646,-0.00500859,-0.00132953,0.0741582,-2.38391,0.254404
9.0,-1,-6,0.0,0.0,0.0,0.0356707,0.0464518,0.0612446,0.00594681,-0.00605707,-0.090773,-2.38247,0.265551
9.0,-1,-5,0.0,0.0,0.0,0.0341417,0.0470614,0.0497476,0.00492201,-0.00608977,-0.0739599,-2.36007,0.26339
9.0,-1,-4,0.0,0.0,0.0,0.0335514,0.0475351,0.0389336,0.00392133,-0.00615034,-0.0579157,-2.34013,0.261467
9.0,-1,-3,0.0,0.0,0.0,0.0330528,0.0479242,0.0286713,0.00295138,-0.00624793,-0.0425741,-2.32347,0.259876
9.0,-1,-2,0.0,0.0,0.0,0.0330966,0.0481426,0.0188926,0.00196709,-0.0062853,-0.0281271,-2.31101,0.258688
9.0,-1,-1,0.0,0.0,0.0,0.0326182,0.0483296,0.00939954,0.00100762,-0.006344,-0.0139717,-2.30313,0.257958
9.0,-1,0,0.0,0.0,0.0,0.0321696,0.0484077,9.53856e-05,2.5167e-05,-0.00632169,-0.000129061,-2.30034,0.257656
9.0,-1,1,0.0,0.0,0.0,0.0329432,0.0482993,-0.00921336,-0.000936936,-0.00632044,0.0138033,-2.30304,0.257974
9.0,-1,2,0.0,0.0,0.0,0.0329864,0.0481661,-0.0186911,-0.00191142,-0.0063084,0.0278295,-2.31086,0.258721
9.0,-1,3,0.0,0.0,0.0,0.0332457,0.0479326,-0.0284818,-0.00288784,-0.00627089,0.0423182,-2.32324,0.259921
9.0,-1,4,0.0,0.0,0.0,0.0337803,0.0475838,-0.038737,-0.00386805,-0.00618597,0.0575474,-2.33985,0.261531
9.0,-1,5,0.0,0.0,0.0,0.0341937,0.0471204,-0.0495434,-0.00486287,-0.00610547,0.0737482,-2.35976,0.263462
9.0,0,-6,0.0,0.0,0.0,0.0383034,0.0679077,0.0608561,0.00581356,-0.0108684,-0.090223,-2.35701,0.273019
9.0,0,-5,0.0,0.0,0.0,0.036398,0.0684456,0.0494355,0.00481624,-0.010872,-0.0736516,-2.33429,0.271141
